College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Project_Rank_in_CGPA
clg0080,99.0,5.38,4.96,6.0,yes,5.0,8.0,2.0,no,2.0
clg0100,95.0,5.74,6.19,5.0,yes,9.0,4.0,3.0,no,3.0
clg0074,122.0,7.55,7.74,3.0,no,8.0,2.0,3.0,no,3.0
clg0062,99.0,7.62,7.98,4.0,no,1.0,8.0,2.0,no,4.0
clg0062,94.0,9.93,9.89,6.0,no,7.0,6.0,4.0,no,2.0
clg0026,74.0,8.71,7.56,9.0,no,6.0,7.0,0.0,no,6.0
clg0088,97.0,9.43,7.56,3.0,no,9.0,7.0,4.0,no,2.0
clg0054,91.0,6.26,5.97,9.0,no,6.0,3.0,0.0,no,5.0
clg0086,99.0,7.55,7.8,4.0,no,5.0,8.0,0.0,no,6.0
clg0048,99.0,7.09,7.56,4.0,no,4.0,6.0,0.0,no,6.0
clg0003,113.0,7.55,7.54,10.0,yes,8.0,7.0,3.0,no,3.0
clg0048,86.0,8.15,8.53,6.0,no,2.0,7.0,5.0,no,1.0
clg0028,103.0,7.63,7.56,7.0,no,10.0,6.0,4.0,no,2.0
clg0062,104.0,7.3,6.91,9.0,no,5.0,6.0,1.0,no,5.0
clg0081,102.0,8.72,9.21,10.0,yes,8.0,2.0,3.0,no,2.0
clg0031,110.0,7.5,7.29,3.0,yes,7.0,10.0,3.0,no,3.0
clg0023,99.0,7.66,7.43,8.0,no,4.0,6.0,2.0,no,4.0
clg0086,89.0,6.1,6.49,3.0,yes,10.0,6.0,1.0,no,5.0
clg0004,125.0,9.03,9.32,9.0,no,7.0,6.0,3.0,yes,3.0
clg0040,111.0,9.64,9.48,7.0,no,4.0,6.0,3.0,yes,3.0
clg0045,92.0,7.55,10.0,10.0,no,2.0,8.0,5.0,no,1.0
clg0099,104.0,5.55,5.95,8.0,yes,2.0,2.0,0.0,no,6.0
clg0020,116.0,7.16,7.56,4.0,yes,4.0,5.0,0.0,no,6.0
clg0043,84.0,5.11,7.56,6.0,no,5.0,5.0,1.0,no,5.0
clg0068,117.0,7.08,6.93,2.0,yes,3.0,6.0,5.0,no,1.0
clg0004,99.0,6.15,6.25,7.0,yes,4.0,6.0,4.0,no,2.0
clg0021,96.0,9.54,9.42,6.0,no,5.0,5.0,5.0,no,1.0
clg0095,93.0,6.17,6.61,10.0,no,5.0,6.0,0.0,no,5.0
clg0009,99.0,7.93,7.56,5.0,no,5.0,7.0,0.0,no,6.0
clg0082,106.0,9.61,9.16,1.0,no,6.0,6.0,3.0,yes,3.0
clg0029,121.0,9.45,9.72,3.0,no,6.0,6.0,5.0,yes,1.0
clg0058,115.0,8.73,9.06,4.0,no,7.0,3.0,5.0,yes,1.0
clg0095,108.0,7.05,7.22,4.0,yes,10.0,1.0,4.0,no,2.0
clg0013,98.0,6.57,6.51,8.0,no,2.0,4.0,5.0,no,1.0
clg0083,99.0,9.45,9.88,8.0,no,1.0,2.0,1.0,no,5.0
clg0030,72.0,6.26,7.56,9.0,no,9.0,10.0,3.0,no,3.0
clg0022,98.0,8.89,8.63,10.0,no,1.0,8.0,5.0,yes,1.0
clg0036,108.0,7.91,7.56,4.0,no,7.0,10.0,2.0,yes,4.0
clg0062,107.0,7.55,9.65,3.0,yes,0.0,1.0,3.0,no,3.0
clg0023,124.0,8.31,7.91,6.0,no,2.0,8.0,0.0,no,4.0
clg0069,98.0,7.55,6.09,8.0,no,5.0,5.0,1.0,no,5.0
clg0090,99.0,8.76,7.56,6.0,yes,9.0,6.0,2.0,no,4.0
clg0027,99.0,6.56,6.34,5.0,no,0.0,5.0,4.0,no,2.0
clg0075,99.0,7.55,7.56,8.0,no,8.0,6.0,3.0,no,3.0
clg0062,133.0,7.24,7.56,3.0,no,0.0,8.0,1.0,no,5.0
clg0027,101.0,8.73,8.44,5.0,yes,0.0,4.0,4.0,no,2.0
clg0071,66.0,5.56,5.62,7.0,yes,4.0,10.0,1.0,no,5.0
clg0062,129.0,6.94,6.91,7.0,no,3.0,1.0,4.0,no,2.0
clg0017,62.0,8.94,8.75,7.0,no,9.0,6.0,2.0,no,4.0
clg0081,114.0,6.28,5.84,4.0,yes,5.0,2.0,1.0,no,4.0
clg0094,95.0,9.64,7.56,10.0,no,9.0,6.0,5.0,no,1.0
clg0089,102.0,7.17,7.59,1.0,no,3.0,9.0,3.0,no,3.0
clg0035,86.0,8.75,8.53,9.0,no,4.0,2.0,3.0,no,3.0
clg0058,99.0,6.52,6.04,2.0,no,9.0,10.0,3.0,no,3.0
clg0062,87.0,5.87,5.77,1.0,no,7.0,10.0,3.0,no,3.0
clg0025,111.0,8.03,7.67,10.0,no,3.0,2.0,5.0,no,1.0
clg0024,122.0,6.38,6.38,3.0,no,10.0,6.0,4.0,no,2.0
clg0024,98.0,9.2,8.77,2.0,no,5.0,10.0,1.0,no,5.0
clg0061,113.0,7.18,7.16,1.0,no,3.0,1.0,3.0,no,3.0
clg0061,120.0,7.98,7.64,9.0,no,5.0,4.0,1.0,no,5.0
clg0018,128.0,8.52,8.68,3.0,no,8.0,3.0,1.0,no,5.0
clg0053,94.0,8.53,8.56,4.0,no,3.0,4.0,4.0,no,2.0
clg0099,117.0,6.92,6.77,6.0,yes,2.0,2.0,5.0,no,1.0
clg0020,123.0,6.29,6.13,3.0,no,5.0,9.0,2.0,yes,4.0
clg0040,103.0,6.23,7.56,6.0,yes,9.0,5.0,2.0,no,4.0
clg0069,80.0,9.95,10.22,1.0,yes,10.0,9.0,4.0,yes,2.0
clg0080,87.0,7.55,7.71,10.0,no,6.0,4.0,0.0,no,6.0
clg0013,99.0,9.66,9.37,9.0,yes,0.0,5.0,2.0,no,4.0
clg0066,91.0,8.93,9.24,10.0,yes,6.0,7.0,3.0,no,3.0
clg0022,96.0,8.41,8.51,4.0,no,3.0,4.0,5.0,no,1.0
clg0062,86.0,9.28,9.45,10.0,yes,8.0,10.0,0.0,no,6.0
clg0087,71.0,6.8,6.34,7.0,no,5.0,3.0,3.0,no,3.0
clg0062,83.0,5.75,6.05,6.0,no,9.0,6.0,1.0,no,4.0
clg0054,99.0,7.63,7.56,2.0,yes,0.0,2.0,0.0,no,6.0
clg0006,113.0,7.55,5.66,6.0,no,3.0,3.0,1.0,no,5.0
clg0097,105.0,5.31,5.15,6.0,no,10.0,6.0,3.0,no,3.0
clg0058,82.0,5.7,5.62,1.0,no,7.0,3.0,5.0,no,1.0
clg0090,90.0,7.55,7.56,9.0,no,5.0,4.0,3.0,no,3.0
clg0010,90.0,9.78,10.12,10.0,no,5.0,7.0,2.0,no,3.0
clg0009,99.0,8.05,8.35,8.0,no,3.0,9.0,2.0,yes,4.0
clg0038,90.0,5.08,4.95,4.0,yes,9.0,9.0,3.0,no,2.0
clg0070,93.0,6.0,5.6,10.0,yes,3.0,1.0,5.0,no,1.0
clg0050,98.0,6.83,6.52,6.0,no,0.0,9.0,0.0,no,6.0
clg0085,89.0,8.68,8.55,1.0,no,5.0,6.0,1.0,no,5.0
clg0085,99.0,5.01,4.83,5.0,no,2.0,5.0,0.0,no,4.0
clg0098,121.0,8.49,8.48,6.0,no,6.0,10.0,1.0,yes,5.0
clg0029,124.0,5.81,5.92,10.0,no,1.0,3.0,5.0,no,1.0
clg0082,84.0,5.29,5.24,10.0,no,5.0,9.0,1.0,no,5.0
clg0068,79.0,9.16,8.86,8.0,no,8.0,3.0,3.0,no,3.0
clg0062,113.0,6.15,5.75,9.0,no,2.0,4.0,4.0,no,2.0
clg0091,99.0,8.46,8.7,9.0,yes,0.0,9.0,5.0,yes,1.0
clg0071,93.0,5.46,7.56,6.0,no,6.0,10.0,3.0,no,3.0
clg0062,99.0,7.55,6.99,1.0,no,5.0,3.0,3.0,no,3.0
clg0081,88.0,9.61,7.56,2.0,no,3.0,9.0,0.0,no,6.0
clg0001,118.0,8.18,7.56,9.0,yes,8.0,4.0,3.0,no,3.0
clg0062,96.0,8.81,8.52,10.0,no,9.0,6.0,2.0,no,4.0
clg0088,114.0,8.54,8.81,10.0,no,1.0,2.0,0.0,no,6.0
clg0056,99.0,6.07,5.89,8.0,no,5.0,8.0,3.0,yes,3.0
clg0011,123.0,7.55,7.56,9.0,yes,5.0,6.0,0.0,no,6.0
clg0062,99.0,7.55,5.79,7.0,no,3.0,6.0,1.0,no,5.0
clg0032,91.0,7.55,6.87,4.0,no,5.0,1.0,1.0,no,5.0
clg0062,98.0,5.08,5.49,10.0,yes,10.0,9.0,4.0,no,1.0
clg0024,82.0,5.41,7.56,4.0,no,3.0,2.0,3.0,no,3.0
clg0005,99.0,5.14,5.41,6.0,no,7.0,6.0,5.0,no,1.0
clg0086,101.0,8.94,8.62,6.0,no,10.0,2.0,4.0,no,2.0
clg0037,127.0,9.04,7.56,9.0,no,9.0,6.0,5.0,yes,1.0
clg0026,119.0,9.3,7.56,4.0,no,9.0,9.0,4.0,yes,2.0
clg0009,87.0,9.93,10.37,8.0,yes,1.0,9.0,3.0,yes,3.0
clg0039,89.0,7.55,5.72,1.0,yes,0.0,6.0,4.0,no,2.0
clg0053,82.0,8.04,7.98,6.0,no,1.0,3.0,5.0,no,1.0
clg0068,118.0,5.42,5.58,7.0,no,4.0,6.0,0.0,no,6.0
clg0071,118.0,5.73,6.12,1.0,yes,8.0,8.0,3.0,yes,3.0
clg0026,137.0,9.33,9.34,6.0,no,5.0,6.0,0.0,yes,6.0
clg0092,88.0,6.97,7.38,6.0,yes,1.0,10.0,1.0,no,4.0
clg0033,97.0,5.13,5.16,7.0,yes,7.0,10.0,3.0,no,3.0
clg0015,96.0,9.48,9.14,3.0,no,3.0,6.0,5.0,yes,1.0
clg0058,85.0,9.11,9.23,5.0,no,5.0,4.0,4.0,no,2.0
clg0047,99.0,7.84,7.44,1.0,yes,4.0,6.0,4.0,yes,2.0
clg0083,97.0,5.75,5.64,5.0,yes,8.0,2.0,5.0,no,1.0
clg0099,71.0,6.69,6.96,8.0,no,8.0,6.0,5.0,no,1.0
clg0080,105.0,9.26,9.05,8.0,yes,4.0,1.0,5.0,no,1.0
clg0061,90.0,8.95,9.43,6.0,no,10.0,9.0,0.0,no,6.0
clg0077,93.0,7.55,7.25,5.0,no,0.0,2.0,0.0,no,4.0
clg0034,107.0,7.73,8.15,2.0,yes,7.0,5.0,0.0,no,5.0
clg0076,73.0,8.72,8.48,6.0,yes,0.0,5.0,5.0,no,1.0
clg0021,112.0,6.25,7.56,4.0,no,1.0,9.0,4.0,yes,2.0
clg0007,66.0,6.96,6.52,9.0,yes,6.0,6.0,1.0,no,5.0
clg0010,106.0,8.24,8.24,10.0,no,6.0,8.0,0.0,no,6.0
clg0075,102.0,7.56,7.39,7.0,no,5.0,5.0,0.0,no,5.0
clg0002,99.0,7.55,7.98,4.0,no,8.0,7.0,4.0,no,2.0
clg0062,112.0,5.23,4.94,10.0,yes,9.0,1.0,2.0,no,4.0
clg0073,79.0,7.07,7.24,4.0,yes,0.0,9.0,3.0,no,2.0
clg0049,100.0,7.25,7.64,8.0,yes,5.0,6.0,1.0,no,5.0
clg0066,83.0,6.02,7.56,8.0,yes,2.0,2.0,1.0,no,5.0
clg0011,85.0,9.93,9.9,4.0,no,1.0,4.0,0.0,no,6.0
clg0004,89.0,6.81,7.56,5.0,no,8.0,2.0,4.0,no,2.0
clg0004,75.0,9.18,9.65,1.0,no,3.0,5.0,0.0,no,6.0
clg0081,110.0,7.55,5.58,4.0,no,7.0,9.0,0.0,no,6.0
clg0051,99.0,7.17,7.56,4.0,yes,2.0,9.0,0.0,no,6.0
clg0096,105.0,7.55,8.24,6.0,yes,0.0,10.0,3.0,yes,3.0
clg0082,99.0,8.79,8.41,5.0,yes,10.0,6.0,4.0,no,2.0
clg0095,110.0,8.43,8.1,7.0,no,7.0,2.0,0.0,no,6.0
clg0027,92.0,7.55,6.32,6.0,no,0.0,2.0,5.0,no,1.0
clg0028,85.0,9.4,9.63,3.0,yes,5.0,8.0,0.0,no,6.0
clg0038,99.0,6.73,6.26,5.0,no,2.0,3.0,5.0,no,1.0
clg0008,86.0,5.53,5.48,3.0,no,6.0,9.0,3.0,no,3.0
clg0006,102.0,7.1,7.5,4.0,no,5.0,9.0,4.0,no,2.0
clg0018,68.0,9.71,10.1,5.0,no,1.0,4.0,1.0,no,5.0
clg0046,107.0,5.11,5.26,9.0,no,5.0,4.0,4.0,no,2.0
clg0031,101.0,7.96,8.28,10.0,no,5.0,4.0,4.0,no,2.0
clg0047,101.0,6.45,6.94,2.0,no,8.0,5.0,5.0,no,1.0
clg0046,111.0,6.63,7.56,10.0,yes,9.0,7.0,2.0,no,4.0
clg0086,104.0,7.42,7.87,8.0,no,4.0,1.0,4.0,no,2.0
clg0090,92.0,9.36,9.66,4.0,yes,2.0,5.0,3.0,no,3.0
clg0038,88.0,7.36,7.51,4.0,yes,5.0,3.0,0.0,no,6.0
clg0062,105.0,5.93,5.95,6.0,no,5.0,6.0,1.0,no,5.0
clg0086,132.0,9.6,9.38,4.0,no,5.0,1.0,0.0,no,6.0
clg0082,99.0,7.93,7.79,6.0,no,5.0,8.0,3.0,yes,3.0
clg0060,103.0,5.8,7.56,9.0,yes,6.0,1.0,3.0,no,3.0
clg0097,92.0,7.46,7.83,9.0,yes,1.0,7.0,3.0,no,3.0
clg0067,113.0,7.77,7.98,4.0,no,5.0,3.0,4.0,no,2.0
clg0079,99.0,5.89,6.34,4.0,no,10.0,2.0,2.0,no,4.0
clg0092,111.0,8.77,8.37,6.0,yes,6.0,7.0,2.0,yes,4.0
clg0026,99.0,9.95,9.58,9.0,no,1.0,9.0,5.0,yes,1.0
clg0031,136.0,5.92,5.88,1.0,no,2.0,4.0,0.0,no,6.0
clg0023,86.0,8.05,8.36,3.0,no,8.0,8.0,5.0,yes,1.0
clg0038,103.0,6.51,6.2,2.0,no,6.0,1.0,0.0,no,5.0
clg0008,124.0,6.63,6.86,8.0,yes,7.0,9.0,1.0,no,5.0
clg0028,89.0,7.49,7.98,1.0,yes,5.0,5.0,3.0,no,3.0
clg0046,102.0,6.54,6.1,5.0,no,6.0,7.0,0.0,no,5.0
clg0049,122.0,6.0,5.69,6.0,yes,2.0,6.0,0.0,no,6.0
clg0094,92.0,9.25,7.56,8.0,yes,8.0,9.0,0.0,no,6.0
clg0014,88.0,9.99,10.08,9.0,no,9.0,9.0,1.0,no,4.0
clg0050,97.0,8.32,7.56,4.0,no,10.0,2.0,3.0,no,3.0
clg0057,99.0,6.22,6.58,6.0,no,5.0,2.0,1.0,no,5.0
clg0035,104.0,7.67,8.14,3.0,no,6.0,8.0,3.0,yes,3.0
clg0029,83.0,8.35,8.81,7.0,no,4.0,4.0,0.0,no,6.0
clg0005,124.0,8.46,8.04,10.0,no,5.0,5.0,0.0,no,5.0
clg0034,95.0,8.08,8.14,4.0,no,7.0,9.0,1.0,no,5.0
clg0016,82.0,7.55,9.01,3.0,yes,6.0,3.0,5.0,no,1.0
clg0024,111.0,9.55,9.2,3.0,yes,5.0,8.0,2.0,yes,4.0
clg0065,83.0,5.67,5.28,1.0,yes,9.0,10.0,0.0,no,5.0
clg0058,97.0,5.08,7.56,9.0,no,4.0,9.0,2.0,no,4.0
clg0063,95.0,5.26,5.68,9.0,yes,2.0,3.0,3.0,no,3.0
clg0040,109.0,7.55,7.56,5.0,no,4.0,8.0,3.0,no,3.0
clg0042,115.0,7.01,6.51,3.0,no,5.0,9.0,3.0,yes,3.0
clg0038,126.0,8.71,8.7,6.0,no,5.0,6.0,5.0,yes,1.0
clg0053,87.0,8.75,8.35,6.0,no,9.0,7.0,3.0,no,3.0
clg0026,115.0,7.7,8.05,10.0,no,6.0,10.0,0.0,yes,5.0
clg0026,99.0,8.41,8.55,2.0,yes,10.0,4.0,4.0,no,2.0
clg0006,99.0,6.45,6.35,6.0,no,6.0,10.0,5.0,no,1.0
clg0086,115.0,5.8,5.86,9.0,yes,7.0,6.0,0.0,no,5.0
clg0062,94.0,9.88,9.94,4.0,no,7.0,8.0,5.0,yes,1.0
clg0036,90.0,7.55,7.57,4.0,yes,2.0,3.0,5.0,no,1.0
clg0002,116.0,9.38,7.56,6.0,no,9.0,3.0,0.0,no,6.0
clg0008,93.0,7.17,7.59,3.0,no,3.0,10.0,4.0,no,2.0
clg0049,99.0,5.11,4.7,8.0,no,8.0,2.0,3.0,no,3.0
clg0044,84.0,5.43,7.56,6.0,no,9.0,8.0,5.0,no,1.0
clg0092,92.0,7.89,7.83,6.0,no,6.0,6.0,2.0,no,4.0
clg0076,111.0,7.24,6.9,9.0,no,6.0,3.0,3.0,no,3.0
clg0057,83.0,6.81,6.35,6.0,no,0.0,4.0,3.0,no,2.0
clg0007,122.0,7.55,7.56,1.0,no,4.0,7.0,5.0,no,1.0
clg0010,98.0,7.14,7.5,2.0,no,3.0,6.0,0.0,no,6.0
clg0014,95.0,5.48,5.27,3.0,yes,0.0,8.0,4.0,no,2.0
clg0066,103.0,8.43,8.77,6.0,no,5.0,9.0,0.0,no,6.0
clg0065,102.0,7.55,5.26,6.0,yes,0.0,2.0,2.0,no,4.0
clg0089,99.0,8.78,7.56,8.0,no,6.0,9.0,1.0,no,5.0
clg0069,98.0,8.41,8.74,1.0,no,9.0,5.0,2.0,no,4.0
clg0087,98.0,5.52,5.03,6.0,no,5.0,6.0,4.0,no,2.0
clg0006,99.0,7.55,9.22,9.0,yes,5.0,4.0,3.0,no,3.0
clg0027,122.0,5.46,5.24,8.0,no,4.0,3.0,0.0,no,6.0
clg0006,100.0,5.92,5.66,1.0,no,3.0,10.0,5.0,no,1.0
clg0092,87.0,9.74,9.28,5.0,no,0.0,6.0,4.0,no,2.0
clg0020,84.0,5.28,5.39,8.0,no,4.0,6.0,4.0,no,2.0
clg0073,89.0,9.97,10.05,4.0,yes,4.0,7.0,1.0,no,3.0
clg0082,119.0,7.54,7.47,9.0,no,9.0,9.0,1.0,no,5.0
clg0001,91.0,7.55,10.38,3.0,no,5.0,8.0,2.0,yes,3.0
clg0067,77.0,8.12,7.56,6.0,yes,8.0,3.0,3.0,no,3.0
clg0017,98.0,5.66,5.36,3.0,yes,10.0,6.0,0.0,no,6.0
clg0033,71.0,6.05,6.37,6.0,yes,7.0,3.0,4.0,no,2.0
clg0062,123.0,5.11,5.09,8.0,no,5.0,5.0,5.0,no,1.0
clg0062,99.0,9.57,9.46,10.0,no,8.0,1.0,0.0,no,6.0
clg0021,112.0,8.35,7.97,7.0,no,5.0,8.0,3.0,yes,3.0
clg0066,108.0,7.55,8.6,5.0,no,10.0,9.0,0.0,no,5.0
clg0062,95.0,9.58,9.51,9.0,yes,6.0,9.0,0.0,no,5.0
clg0062,86.0,7.06,6.92,4.0,yes,9.0,6.0,5.0,no,1.0
clg0082,100.0,9.44,9.59,9.0,no,5.0,6.0,3.0,no,3.0
clg0047,118.0,6.76,7.56,3.0,yes,10.0,3.0,2.0,no,4.0
clg0020,84.0,9.98,10.37,8.0,no,10.0,8.0,4.0,no,2.0
clg0005,106.0,7.55,6.21,9.0,yes,6.0,6.0,3.0,no,3.0
clg0012,90.0,8.73,8.24,7.0,no,1.0,2.0,1.0,no,5.0
clg0023,88.0,8.22,8.28,6.0,no,7.0,9.0,5.0,yes,1.0
clg0055,105.0,7.55,9.27,7.0,yes,0.0,8.0,5.0,yes,1.0
clg0100,85.0,7.55,7.04,9.0,no,10.0,2.0,4.0,no,2.0
clg0062,88.0,6.7,7.56,10.0,no,5.0,6.0,0.0,no,6.0
clg0073,115.0,7.86,7.47,6.0,no,5.0,5.0,0.0,no,6.0
clg0078,99.0,8.19,8.63,2.0,yes,4.0,7.0,5.0,no,1.0
clg0028,139.0,5.45,5.47,4.0,yes,1.0,5.0,1.0,no,5.0
clg0053,122.0,7.55,5.38,7.0,no,4.0,3.0,2.0,no,4.0
clg0069,89.0,8.72,7.56,6.0,yes,5.0,8.0,4.0,yes,2.0
clg0038,99.0,5.76,5.92,6.0,yes,10.0,6.0,4.0,no,2.0
clg0051,84.0,6.36,6.24,2.0,no,6.0,5.0,2.0,no,3.0
clg0038,122.0,8.51,8.09,6.0,no,1.0,5.0,1.0,no,4.0
clg0092,102.0,5.88,7.56,10.0,no,3.0,8.0,2.0,no,4.0
clg0052,93.0,8.17,8.33,9.0,no,2.0,8.0,4.0,yes,1.0
clg0040,99.0,5.14,5.57,4.0,no,5.0,8.0,3.0,no,3.0
clg0077,132.0,9.78,9.6,5.0,no,9.0,1.0,3.0,yes,3.0
clg0054,99.0,9.9,9.8,6.0,no,9.0,6.0,3.0,yes,3.0
clg0012,99.0,6.16,5.88,9.0,no,6.0,10.0,4.0,yes,2.0
clg0062,99.0,7.55,9.06,10.0,no,8.0,1.0,3.0,no,3.0
clg0025,89.0,6.5,6.91,10.0,no,5.0,3.0,1.0,no,5.0
clg0055,104.0,6.49,7.56,2.0,yes,10.0,3.0,4.0,no,2.0
clg0062,99.0,7.41,7.5,6.0,no,10.0,3.0,5.0,no,1.0
clg0013,99.0,9.13,8.7,6.0,no,0.0,7.0,5.0,no,1.0
clg0049,105.0,9.7,9.47,10.0,no,2.0,3.0,0.0,no,6.0
clg0062,104.0,7.05,7.05,6.0,no,8.0,6.0,0.0,no,4.0
clg0100,107.0,8.5,8.6,2.0,no,9.0,7.0,2.0,no,3.0
clg0081,96.0,9.42,9.04,6.0,yes,10.0,7.0,1.0,no,5.0
clg0019,99.0,6.21,5.82,5.0,yes,10.0,5.0,2.0,no,3.0
clg0036,100.0,7.55,9.01,7.0,yes,6.0,7.0,2.0,no,4.0
clg0065,107.0,9.94,9.81,10.0,no,10.0,6.0,0.0,no,6.0
clg0062,93.0,8.98,8.7,2.0,yes,10.0,9.0,4.0,yes,2.0
clg0073,93.0,8.62,8.8,7.0,yes,7.0,6.0,1.0,no,5.0
clg0034,90.0,7.55,6.74,3.0,no,7.0,6.0,2.0,no,4.0
clg0100,90.0,9.69,10.04,10.0,no,1.0,6.0,5.0,yes,1.0
clg0095,79.0,5.35,5.16,2.0,no,1.0,6.0,3.0,no,3.0
clg0062,89.0,7.07,6.66,1.0,yes,10.0,1.0,5.0,no,1.0
clg0062,117.0,6.09,5.88,9.0,no,4.0,4.0,1.0,no,5.0
clg0039,105.0,5.68,5.19,2.0,no,7.0,10.0,1.0,no,5.0
clg0001,97.0,6.48,6.64,8.0,no,4.0,5.0,3.0,no,2.0
clg0065,99.0,8.62,8.19,6.0,no,3.0,7.0,3.0,no,3.0
clg0004,93.0,9.45,9.77,3.0,no,5.0,6.0,1.0,no,4.0
clg0051,86.0,9.45,9.01,1.0,no,0.0,8.0,3.0,yes,3.0
clg0062,101.0,7.55,5.58,3.0,yes,7.0,2.0,4.0,no,2.0
clg0062,82.0,7.63,7.91,6.0,no,1.0,2.0,5.0,no,1.0
clg0062,87.0,9.49,9.47,3.0,no,0.0,2.0,5.0,no,1.0
clg0067,113.0,7.13,7.17,7.0,yes,3.0,2.0,3.0,no,3.0
clg0051,77.0,7.55,8.27,9.0,no,2.0,7.0,3.0,no,3.0
clg0043,78.0,7.55,7.56,5.0,yes,9.0,8.0,2.0,no,4.0
clg0092,124.0,8.45,8.11,2.0,no,3.0,2.0,3.0,yes,3.0
clg0065,124.0,5.23,5.52,9.0,no,5.0,8.0,4.0,yes,1.0
clg0029,98.0,5.03,4.59,10.0,no,10.0,4.0,0.0,no,2.0
clg0062,97.0,7.55,6.63,6.0,no,10.0,3.0,3.0,no,3.0
clg0072,107.0,9.31,9.29,10.0,yes,5.0,2.0,5.0,no,1.0
clg0081,112.0,6.0,6.34,2.0,no,2.0,6.0,3.0,no,3.0
clg0032,88.0,9.63,9.45,6.0,no,0.0,6.0,3.0,no,3.0
clg0018,99.0,7.5,7.56,10.0,yes,3.0,1.0,3.0,no,3.0
clg0058,99.0,6.02,6.12,6.0,yes,9.0,9.0,3.0,no,3.0
clg0100,91.0,6.57,6.83,6.0,no,9.0,8.0,4.0,no,1.0
clg0052,93.0,8.68,9.11,8.0,no,8.0,8.0,3.0,yes,3.0
clg0031,90.0,5.02,5.34,7.0,no,5.0,7.0,0.0,no,5.0
clg0092,128.0,9.05,7.56,3.0,no,5.0,5.0,2.0,yes,4.0
clg0039,103.0,9.4,9.53,9.0,no,5.0,3.0,1.0,no,5.0
clg0062,72.0,7.52,7.87,7.0,no,3.0,6.0,2.0,no,4.0
clg0027,106.0,9.76,10.19,2.0,yes,6.0,3.0,1.0,no,5.0
clg0045,99.0,9.41,9.71,5.0,no,1.0,8.0,0.0,yes,6.0
clg0079,119.0,7.55,7.56,10.0,no,3.0,4.0,4.0,no,2.0
clg0074,125.0,8.44,8.36,8.0,yes,1.0,6.0,3.0,yes,3.0
clg0046,91.0,7.54,7.7,6.0,no,9.0,3.0,2.0,no,4.0
clg0024,99.0,6.02,6.27,6.0,no,3.0,4.0,5.0,no,1.0
clg0089,91.0,5.47,5.8,1.0,yes,3.0,9.0,1.0,no,5.0
clg0076,99.0,9.49,9.3,2.0,no,0.0,2.0,0.0,no,5.0
clg0009,112.0,5.32,4.97,5.0,yes,2.0,1.0,3.0,no,3.0
clg0092,99.0,7.55,7.3,5.0,yes,2.0,1.0,3.0,no,3.0
clg0085,95.0,8.09,7.56,5.0,yes,5.0,5.0,2.0,no,4.0
clg0033,116.0,8.05,7.95,8.0,no,0.0,2.0,3.0,no,3.0
clg0062,99.0,9.25,9.21,4.0,no,5.0,4.0,2.0,yes,3.0
clg0080,114.0,7.04,7.19,2.0,yes,2.0,8.0,5.0,yes,1.0
clg0046,68.0,7.55,7.29,1.0,no,7.0,10.0,5.0,no,1.0
clg0084,104.0,6.97,6.59,1.0,yes,1.0,9.0,1.0,no,5.0
clg0014,84.0,7.68,7.5,6.0,no,0.0,3.0,3.0,no,3.0
clg0084,99.0,6.0,6.15,10.0,yes,5.0,10.0,3.0,no,3.0
clg0040,91.0,8.01,7.87,1.0,yes,7.0,2.0,0.0,no,6.0
clg0055,91.0,7.24,7.15,7.0,yes,10.0,7.0,1.0,no,4.0
clg0002,95.0,7.63,7.93,3.0,yes,5.0,6.0,3.0,no,3.0
clg0079,109.0,9.37,9.71,8.0,no,7.0,8.0,5.0,yes,1.0
clg0024,101.0,7.52,7.11,8.0,no,0.0,7.0,1.0,no,5.0
clg0053,122.0,6.32,6.65,5.0,yes,10.0,9.0,4.0,yes,2.0
clg0062,85.0,8.01,7.81,8.0,no,7.0,7.0,4.0,no,2.0
clg0066,111.0,7.55,4.77,6.0,yes,0.0,4.0,0.0,no,4.0
clg0062,97.0,5.16,5.14,5.0,no,5.0,10.0,3.0,no,2.0
clg0013,101.0,9.71,9.67,8.0,no,7.0,9.0,4.0,yes,2.0
clg0013,91.0,6.98,6.98,4.0,no,3.0,5.0,4.0,no,2.0
clg0081,92.0,7.55,7.56,1.0,yes,2.0,6.0,0.0,no,6.0
clg0062,83.0,6.29,6.52,2.0,no,5.0,6.0,5.0,no,1.0
clg0058,102.0,8.29,7.9,6.0,yes,3.0,9.0,3.0,no,3.0
clg0076,98.0,6.19,6.43,2.0,no,1.0,3.0,1.0,no,5.0
clg0060,79.0,7.37,7.22,2.0,no,0.0,9.0,0.0,no,6.0
clg0009,83.0,7.55,9.33,6.0,yes,7.0,9.0,1.0,no,5.0
clg0073,106.0,7.36,7.82,4.0,yes,1.0,3.0,3.0,no,3.0
clg0082,99.0,9.55,9.65,1.0,yes,0.0,10.0,2.0,yes,4.0
clg0055,99.0,7.58,7.53,9.0,yes,5.0,10.0,3.0,no,3.0
clg0097,81.0,7.55,9.11,9.0,yes,8.0,7.0,4.0,no,2.0
clg0057,127.0,5.96,6.14,5.0,yes,6.0,8.0,1.0,no,5.0
clg0095,135.0,7.28,7.09,5.0,no,0.0,1.0,2.0,no,4.0
